"convid","cm","client","subject","open","accepted","updated","created"
1363,22,677,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 15:08:51.380378+00","2016-08-05 15:08:49.221018+00"
1041,,,"New Convo 2016-07-26 at 19:17:55.220",FALSE,FALSE,"2016-07-26 19:19:40.141794+00","2016-07-26 19:19:40.133966+00"
1052,,,"New Convo 2016-07-26 at 21:52:28.877",FALSE,FALSE,"2016-07-26 21:54:35.308682+00","2016-07-26 21:54:13.933826+00"
1128,70,593,"New Conversation on 07/28",TRUE,TRUE,"2016-08-19 15:16:50.224913+00","2016-07-28 20:41:35.657727+00"
1199,63,332,"Testing",FALSE,TRUE,"2016-08-01 21:55:59.144741+00","2016-07-29 21:24:31.54778+00"
1254,10,643,"New Conversation on 08/01",TRUE,TRUE,"2016-08-01 22:38:49.518544+00","2016-08-01 22:38:49.518544+00"
1088,63,329,"Court Reminder",FALSE,TRUE,"2016-07-29 18:01:27.991978+00","2016-07-27 20:41:09.281168+00"
1155,28,531,"Graduation",FALSE,TRUE,"2016-07-28 22:04:23.511524+00","2016-07-28 22:04:21.115318+00"
1194,33,611,"Example Template",FALSE,TRUE,"2016-07-29 18:34:34.230383+00","2016-07-29 18:34:13.713611+00"
1364,73,679,"New Conversation on 08/05",TRUE,TRUE,"2016-08-05 15:27:37.022119+00","2016-08-05 15:27:37.022119+00"
712,56,285,"Court Hearing",TRUE,TRUE,"2016-08-03 19:43:43.831293+00","2016-06-28 18:15:10.302563+00"
1305,22,576,"New Convo 2016-08-03 at 17:25:42.064",FALSE,TRUE,"2016-08-04 14:53:18.345473+00","2016-08-03 17:27:37.292611+00"
1365,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 15:52:53.245404+00","2016-08-05 15:52:53.245404+00"
1280,63,317,"New Conversation on 08/02",FALSE,TRUE,"2016-08-02 17:14:05.469792+00","2016-08-02 17:08:28.7697+00"
620,59,309,"Attempted Contact ",TRUE,TRUE,"2016-08-18 20:18:34.742841+00","2016-06-14 20:19:58.910175+00"
1287,22,595,"New Conversation on 08/02",FALSE,TRUE,"2016-08-02 20:39:21.029354+00","2016-08-02 20:38:07.089441+00"
1366,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 15:52:58.870883+00","2016-08-05 15:52:58.870883+00"
1326,28,120,"New Convo 2016-08-04 at 16:04:09.328",FALSE,TRUE,"2016-08-04 16:27:24.297078+00","2016-08-04 16:06:05.777568+00"
1290,22,479,"New Conversation on 08/02",FALSE,TRUE,"2016-08-02 21:15:40.949554+00","2016-08-02 21:11:54.863474+00"
1367,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 15:53:50.230442+00","2016-08-05 15:53:50.230442+00"
1198,21,211,"New Conversation on 07/29",FALSE,TRUE,"2016-08-03 14:52:15.030307+00","2016-07-29 20:41:06.099353+00"
1393,66,691,"New Conversation on 08/05",TRUE,TRUE,"2016-08-09 19:51:52.515838+00","2016-08-05 21:03:23.104724+00"
1389,73,688,"Appointment reminder",FALSE,TRUE,"2016-08-17 18:52:59.883492+00","2016-08-05 19:26:24.871321+00"
1368,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 15:54:15.515136+00","2016-08-05 15:54:15.515136+00"
1111,28,533,"NO CONTACT UFN",FALSE,TRUE,"2016-07-28 15:59:22.822168+00","2016-07-28 15:57:31.39286+00"
1376,71,676,"Testing",FALSE,TRUE,"2016-08-05 16:15:07.486751+00","2016-08-05 16:15:07.486751+00"
1304,63,332,"New Convo 2016-08-03 at 17:16:03.109",FALSE,TRUE,"2016-08-03 18:15:48.388481+00","2016-08-03 17:17:58.329234+00"
1307,28,533,"New Number",FALSE,TRUE,"2016-08-03 22:22:47.525688+00","2016-08-03 18:42:53.368002+00"
1379,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 16:47:50.018711+00","2016-08-05 16:47:50.018711+00"
1380,70,680,"New Conversation on 08/05",TRUE,TRUE,"2016-08-05 16:54:30.656895+00","2016-08-05 16:48:18.953142+00"
1390,73,689,"Appointment reminder",TRUE,TRUE,"2016-08-05 19:29:22.043487+00","2016-08-05 19:29:22.043487+00"
1385,73,685,"Appointment reminder",TRUE,TRUE,"2016-08-05 19:15:56.07133+00","2016-08-05 19:15:56.07133+00"
1180,66,601,"New Conversation on 07/29",TRUE,TRUE,"2016-08-23 22:36:44.842546+00","2016-07-29 15:22:51.484888+00"
1221,64,624,"New Conversation on 08/01",TRUE,TRUE,"2016-08-11 19:04:04.850343+00","2016-08-01 16:29:13.576708+00"
1400,71,692,"Testing",TRUE,TRUE,"2016-08-08 14:41:05.764382+00","2016-08-08 14:39:47.801073+00"
1397,63,332,"Warrants",FALSE,TRUE,"2016-08-08 14:15:39.091443+00","2016-08-08 14:11:19.420511+00"
1279,54,650,"New Conversation on 08/02",TRUE,TRUE,"2016-08-23 21:24:54.892476+00","2016-08-02 17:03:44.669953+00"
1401,63,509,"Appointment Reschedule",FALSE,TRUE,"2016-08-08 14:42:24.852891+00","2016-08-08 14:42:24.852891+00"
1405,22,693,"New Conversation on 08/08",FALSE,TRUE,"2016-08-08 15:00:54.84396+00","2016-08-08 15:00:29.950486+00"
1406,22,576,"New Convo 2016-08-08 at 15:37:13.808",FALSE,TRUE,"2016-08-08 20:43:30.885908+00","2016-08-08 15:39:15.451373+00"
1409,21,77,"Appointment Reminder",TRUE,TRUE,"2016-08-08 17:01:20.945499+00","2016-08-08 17:01:20.407067+00"
1414,28,196,"New Convo 2016-08-08 at 19:25:06.024",FALSE,TRUE,"2016-08-08 19:27:57.023647+00","2016-08-08 19:27:07.873453+00"
1411,70,581,"New Convo 2016-08-08 at 19:11:45.213",TRUE,FALSE,"2016-08-08 19:44:59.252838+00","2016-08-08 19:13:47.051413+00"
1415,28,196,"New Convo 2016-08-08 at 19:26:36.174",FALSE,TRUE,"2016-08-08 19:29:05.768988+00","2016-08-08 19:28:38.024252+00"
1303,64,648,"Mom's txt",TRUE,TRUE,"2016-08-16 18:00:13.470777+00","2016-08-03 15:30:29.543909+00"
1181,70,602,"New Conversation on 07/29",TRUE,TRUE,"2016-08-19 17:27:13.50698+00","2016-07-29 15:25:05.714224+00"
1399,63,475,"Appointment Reschedule",FALSE,TRUE,"2016-08-16 21:38:29.797824+00","2016-08-08 14:39:01.446638+00"
1178,59,471,"Attempted Contact",TRUE,TRUE,"2016-08-18 19:22:55.758683+00","2016-07-29 15:01:51.708907+00"
700,59,397,"Contact",TRUE,TRUE,"2016-08-19 19:41:32.696834+00","2016-06-27 15:23:24.607101+00"
853,43,490,"voa",TRUE,TRUE,"2016-07-11 16:38:02.085808+00","2016-07-11 16:38:02.085808+00"
744,44,172,"New Convo 2016-06-29 at 22:01:18.403",FALSE,TRUE,"2016-07-11 16:41:21.247172+00","2016-06-29 22:02:28.605474+00"
854,54,491,"Check In",TRUE,TRUE,"2016-07-11 17:19:41.456649+00","2016-07-11 17:19:41.456649+00"
921,64,519,"Call me",TRUE,TRUE,"2016-07-17 16:40:07.223915+00","2016-07-15 15:10:29.901628+00"
879,28,52,"New Convo 2016-07-12 at 17:48:16.176",FALSE,TRUE,"2016-07-12 18:31:15.685155+00","2016-07-12 17:49:42.869253+00"
924,63,315,"Appointment Reminder",FALSE,TRUE,"2016-07-15 18:15:01.470797+00","2016-07-15 17:43:20.531792+00"
905,28,120,"Tx Plan Update",FALSE,TRUE,"2016-07-14 15:31:55.209714+00","2016-07-13 23:50:32.261545+00"
936,54,527,"Attempted contact",TRUE,TRUE,"2016-07-22 17:28:02.737532+00","2016-07-18 17:09:18.296105+00"
858,63,341,"Treatment Proof",FALSE,TRUE,"2016-07-13 16:09:24.85829+00","2016-07-11 19:48:16.612043+00"
859,28,120,"New Convo 2016-07-11 at 19:47:35.183",FALSE,TRUE,"2016-07-11 19:50:02.099996+00","2016-07-11 19:49:00.689546+00"
876,63,334,"Did you contact your therapist",FALSE,TRUE,"2016-07-13 16:09:34.956108+00","2016-07-12 16:31:23.441686+00"
903,28,58,"Tx Plan Update",FALSE,TRUE,"2016-07-14 15:32:09.883516+00","2016-07-13 23:50:32.25086+00"
883,28,52,"New Convo 2016-07-12 at 18:32:09.618",FALSE,TRUE,"2016-07-12 18:36:05.227888+00","2016-07-12 18:33:36.351202+00"
860,28,120,"New Convo 2016-07-11 at 19:49:31.814",FALSE,TRUE,"2016-07-11 19:55:54.998896+00","2016-07-11 19:50:57.322905+00"
862,28,196,"New Convo 2016-07-11 at 19:52:07.367",FALSE,TRUE,"2016-07-11 19:56:27.379172+00","2016-07-11 19:53:32.878021+00"
919,67,517,"UA's",FALSE,TRUE,"2016-07-15 14:40:00.596999+00","2016-07-15 14:38:22.222855+00"
863,28,196,"New Convo 2016-07-11 at 19:55:34.678",FALSE,TRUE,"2016-07-11 19:57:56.787128+00","2016-07-11 19:57:00.192213+00"
904,28,52,"Tx Plan Update",FALSE,TRUE,"2016-07-14 15:32:29.69164+00","2016-07-13 23:50:32.253175+00"
937,16,492,"reminder",FALSE,TRUE,"2016-07-26 16:53:11.081748+00","2016-07-18 17:41:46.173574+00"
864,28,196,"New Convo 2016-07-11 at 20:03:48.790",FALSE,TRUE,"2016-07-11 20:07:07.778936+00","2016-07-11 20:05:14.310871+00"
888,66,503,"Probation Apt",FALSE,TRUE,"2016-07-20 15:55:16.242232+00","2016-07-12 19:35:26.12853+00"
914,64,514,"Peer Support Specialist",TRUE,TRUE,"2016-07-14 21:50:46.76282+00","2016-07-14 21:45:47.089091+00"
866,28,52,"Tx plan update ",FALSE,TRUE,"2016-07-12 04:44:38.585877+00","2016-07-12 04:42:08.780501+00"
886,28,52,"New Convo 2016-07-12 at 18:41:54.182",FALSE,TRUE,"2016-07-12 18:44:22.817488+00","2016-07-12 18:43:20.92283+00"
868,56,494,"UA Result",TRUE,TRUE,"2016-07-12 12:42:18.316647+00","2016-07-12 12:42:18.316647+00"
869,54,495,"CHECK - IN",TRUE,TRUE,"2016-07-12 13:12:54.365991+00","2016-07-12 13:12:54.365991+00"
870,54,496,"FAILED TO U/A",TRUE,TRUE,"2016-07-12 13:57:05.127104+00","2016-07-12 13:57:05.127104+00"
874,14,498,"making contact",TRUE,TRUE,"2016-07-12 15:02:10.542194+00","2016-07-12 14:59:32.416263+00"
906,58,261,"Who",TRUE,TRUE,"2016-08-15 23:24:19.860479+00","2016-07-14 02:14:28.18044+00"
897,44,172,"New Convo 2016-07-13 at 16:52:48.509",FALSE,TRUE,"2016-07-13 16:55:16.885502+00","2016-07-13 16:54:16.445237+00"
948,28,531,"Test",FALSE,TRUE,"2016-07-18 21:46:59.434154+00","2016-07-18 21:46:55.491737+00"
867,28,52,"New Convo 2016-07-12 at 04:43:36.587",FALSE,TRUE,"2016-07-12 17:00:40.54518+00","2016-07-12 04:45:02.576538+00"
877,58,429,"ARS",TRUE,TRUE,"2016-07-12 17:32:31.559388+00","2016-07-12 17:32:31.559388+00"
915,67,415,"Missed UA",TRUE,TRUE,"2016-07-15 14:19:20.801153+00","2016-07-15 14:19:20.801153+00"
898,66,508,"Test",TRUE,TRUE,"2016-08-23 21:52:35.755901+00","2016-07-13 17:08:42.956293+00"
890,66,504,"Test",FALSE,TRUE,"2016-07-20 15:36:48.785119+00","2016-07-12 22:50:55.112134+00"
896,44,507,"Amanda",FALSE,TRUE,"2016-07-13 18:32:23.939997+00","2016-07-13 16:23:12.750812+00"
881,59,501,"Contact",FALSE,TRUE,"2016-08-09 21:30:24.894685+00","2016-07-12 18:11:48.521432+00"
856,16,492,"cornerstone info",FALSE,TRUE,"2016-07-13 19:12:10.054076+00","2016-07-11 18:24:51.356934+00"
887,58,263,"jjj",TRUE,TRUE,"2016-07-12 20:04:17.72555+00","2016-07-12 19:34:03.32718+00"
908,58,262,"New Convo 2016-07-14 at 17:36:48.883",TRUE,TRUE,"2016-07-29 16:29:10.77716+00","2016-07-14 17:38:18.155708+00"
882,58,291,"New Convo 2016-07-12 at 18:12:16.649",TRUE,TRUE,"2016-07-14 18:22:33.266157+00","2016-07-12 18:13:43.363355+00"
934,63,326,"FTR Appointment",FALSE,TRUE,"2016-07-18 19:21:59.311403+00","2016-07-18 16:15:31.408913+00"
900,28,49,"New Convo 2016-07-13 at 21:46:29.931",FALSE,TRUE,"2016-07-13 21:58:27.337868+00","2016-07-13 21:47:58.131731+00"
873,56,497,"Check-Ins",TRUE,TRUE,"2016-07-12 20:54:10.702934+00","2016-07-12 14:45:37.076596+00"
891,42,505,"contact info",TRUE,TRUE,"2016-07-12 22:58:32.902363+00","2016-07-12 22:58:32.902363+00"
909,14,472,"contact",FALSE,TRUE,"2016-08-10 17:58:56.206708+00","2016-07-14 19:22:04.563115+00"
922,67,520,"Test",FALSE,TRUE,"2016-07-28 17:00:17.515262+00","2016-07-15 16:29:05.021742+00"
893,56,506,"Court Hearing",TRUE,TRUE,"2016-07-13 14:45:12.514486+00","2016-07-13 14:45:12.514486+00"
901,44,510,"Hey",FALSE,TRUE,"2016-07-13 23:35:13.539842+00","2016-07-13 22:09:58.936251+00"
895,66,482,"UA Test",TRUE,TRUE,"2016-08-11 22:49:08.612613+00","2016-07-13 16:15:00.397793+00"
931,59,525,"Contact",TRUE,TRUE,"2016-07-28 16:20:43.688158+00","2016-07-18 14:43:20.911001+00"
910,56,512,"Out of State Travel",TRUE,TRUE,"2016-07-14 20:05:29.812575+00","2016-07-14 20:05:29.812575+00"
889,63,312,"Missed Appointment",FALSE,TRUE,"2016-07-14 20:23:42.886873+00","2016-07-12 20:49:11.013726+00"
899,63,509,"Cancel Intake Appt",FALSE,TRUE,"2016-07-14 20:23:50.319718+00","2016-07-13 19:10:43.941287+00"
861,42,493,"reminder",TRUE,TRUE,"2016-07-19 03:54:06.549644+00","2016-07-11 19:52:47.552575+00"
871,63,316,"Missed Drug Test",FALSE,TRUE,"2016-07-14 20:24:00.568985+00","2016-07-12 14:10:57.317974+00"
892,63,475,"Missed Drug Test",FALSE,TRUE,"2016-07-14 20:24:13.213987+00","2016-07-13 14:17:04.236147+00"
894,63,440,"Missed Drug Test",FALSE,TRUE,"2016-07-14 20:24:21.975452+00","2016-07-13 15:31:59.555911+00"
880,49,500,"appointment verification",TRUE,TRUE,"2016-08-24 13:55:30.378886+00","2016-07-12 18:11:10.15652+00"
912,63,312,"New Convo 2016-07-14 at 20:41:43.303",FALSE,TRUE,"2016-07-14 20:47:33.938422+00","2016-07-14 20:43:12.741399+00"
875,14,499,"contact",TRUE,TRUE,"2016-08-05 13:23:07.135452+00","2016-07-12 16:14:25.783679+00"
911,14,513,"hi",TRUE,TRUE,"2016-08-26 18:39:49.163341+00","2016-07-14 20:13:28.950449+00"
929,63,440,"Missed Drug Test",FALSE,TRUE,"2016-07-18 19:22:07.295745+00","2016-07-18 14:11:21.771934+00"
918,67,516,"Missed UA",TRUE,TRUE,"2016-07-15 17:01:17.640482+00","2016-07-15 14:28:23.50606+00"
1003,49,553,"No Group 7/25/2016",FALSE,TRUE,"2016-07-22 20:00:29.770702+00","2016-07-22 20:00:29.770702+00"
902,66,511,"set up",FALSE,TRUE,"2016-07-18 15:37:29.588273+00","2016-07-13 22:52:01.962583+00"
938,67,528,"UA's",TRUE,TRUE,"2016-07-18 19:44:54.815325+00","2016-07-18 18:34:05.056565+00"
946,67,420,"warrant",TRUE,TRUE,"2016-07-19 14:09:52.187852+00","2016-07-18 20:57:53.788012+00"
943,58,226,"New Convo 2016-07-18 at 20:41:02.311",TRUE,FALSE,"2016-08-22 14:55:34.675484+00","2016-07-18 20:42:36.926255+00"
927,63,329,"Testing",FALSE,TRUE,"2016-07-18 15:52:59.299029+00","2016-07-15 20:05:36.978844+00"
939,28,196,"New Convo 2016-07-18 at 19:52:29.935",FALSE,TRUE,"2016-07-18 19:58:19.047184+00","2016-07-18 19:54:04.507096+00"
930,54,524,"Contact Attempt",TRUE,TRUE,"2016-08-11 20:44:20.616636+00","2016-07-18 14:30:43.93706+00"
926,59,522,"Contact",TRUE,TRUE,"2016-07-22 21:36:10.573178+00","2016-07-15 19:29:03.718834+00"
933,63,326,"FTR Appointment",FALSE,TRUE,"2016-07-18 16:15:10.055924+00","2016-07-18 16:13:14.721338+00"
940,28,196,"New Convo 2016-07-18 at 20:02:09.044",FALSE,TRUE,"2016-07-18 20:04:25.983441+00","2016-07-18 20:03:43.624335+00"
935,59,526,"Contact",TRUE,TRUE,"2016-07-18 16:55:05.837657+00","2016-07-18 16:54:31.757114+00"
947,63,529,"Testing",FALSE,TRUE,"2016-07-19 14:59:12.306573+00","2016-07-18 21:11:26.233076+00"
865,59,242,"Contact",FALSE,TRUE,"2016-08-14 20:06:21.041419+00","2016-07-11 22:56:44.295988+00"
928,63,523,"Testing",FALSE,TRUE,"2016-07-18 19:21:51.407344+00","2016-07-15 21:46:36.765935+00"
941,28,196,"New Number",FALSE,TRUE,"2016-07-18 20:11:10.1997+00","2016-07-18 20:11:06.888884+00"
884,14,386,"New Convo 2016-07-12 at 18:36:08.887",TRUE,TRUE,"2016-07-27 17:31:17.86896+00","2016-07-12 18:37:35.62335+00"
953,28,533,"Test ",FALSE,TRUE,"2016-07-18 21:59:28.08088+00","2016-07-18 21:59:25.03397+00"
945,67,431,"Warrant",TRUE,TRUE,"2016-07-18 20:52:15.821415+00","2016-07-18 20:52:15.821415+00"
932,63,329,"TX Update",FALSE,TRUE,"2016-07-19 14:59:04.307355+00","2016-07-18 15:54:23.136173+00"
920,64,518,"Call",TRUE,TRUE,"2016-07-19 01:06:14.95494+00","2016-07-15 15:05:18.162279+00"
872,67,419,"Test",TRUE,TRUE,"2016-08-24 18:06:23.356533+00","2016-07-12 14:38:50.818605+00"
949,28,532,"Test",FALSE,TRUE,"2016-07-18 21:50:00.009728+00","2016-07-18 21:49:57.401996+00"
878,44,215,"meeting",FALSE,TRUE,"2016-07-20 22:27:51.742849+00","2016-07-12 17:48:16.96803+00"
950,28,532,"New Convo 2016-07-18 at 21:49:13.352",FALSE,TRUE,"2016-07-18 21:51:29.773584+00","2016-07-18 21:50:48.029557+00"
951,28,532,"New Convo 2016-07-18 at 21:53:07.446",FALSE,TRUE,"2016-07-18 21:55:41.264968+00","2016-07-18 21:54:42.12663+00"
952,28,532,"New Convo 2016-07-18 at 21:54:26.835",FALSE,TRUE,"2016-07-18 21:56:39.81469+00","2016-07-18 21:56:01.517297+00"
907,63,439,"New Convo 2016-07-14 at 17:31:10.862",FALSE,TRUE,"2016-07-15 17:44:03.621382+00","2016-07-14 17:32:40.129278+00"
944,63,337,"Got Your Certificate",FALSE,TRUE,"2016-07-19 14:59:20.78675+00","2016-07-18 20:49:28.167758+00"
916,67,515,"Missed UA",TRUE,TRUE,"2016-08-15 21:27:25.271873+00","2016-07-15 14:22:49.280761+00"
923,21,521,"ROI ",FALSE,TRUE,"2016-08-03 14:51:23.210237+00","2016-07-15 17:19:53.697012+00"
885,14,502,"follow up",TRUE,TRUE,"2016-08-04 21:28:03.179953+00","2016-07-12 18:40:53.607453+00"
917,67,417,"Missed UA",TRUE,TRUE,"2016-08-10 15:27:23.798382+00","2016-07-15 14:24:49.15203+00"
1327,19,663,"New Conversation on 08/04",TRUE,TRUE,"2016-08-15 15:12:19.866566+00","2016-08-04 16:22:59.45357+00"
925,28,52,"New Notification",FALSE,TRUE,"2016-07-18 22:12:56.93488+00","2016-07-15 19:05:35.051621+00"
1006,49,555,"No Group 7/25/2016",FALSE,TRUE,"2016-07-22 20:09:42.597061+00","2016-07-22 20:09:42.597061+00"
1357,52,678,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 14:56:25.651463+00","2016-08-05 14:56:25.651463+00"
1093,70,578,"New Conversation on 07/27",FALSE,TRUE,"2016-07-27 22:11:49.511456+00","2016-07-27 22:06:19.029958+00"
1234,73,629,"New Convo 2016-08-01 at 17:23:18.723",FALSE,TRUE,"2016-08-01 17:26:26.992285+00","2016-08-01 17:25:11.347017+00"
1358,52,678,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 14:56:34.699034+00","2016-08-05 14:56:34.699034+00"
1097,33,582,"New Conversation on 07/27",FALSE,TRUE,"2016-07-27 22:17:24.531527+00","2016-07-27 22:14:28.559604+00"
1329,22,664,"New Conversation on 08/04",FALSE,TRUE,"2016-08-04 19:32:52.973528+00","2016-08-04 16:24:36.133751+00"
1417,64,701,"New Conversation on 08/08",FALSE,TRUE,"2016-08-22 17:00:43.850297+00","2016-08-08 19:51:50.858187+00"
1053,28,534,"New Convo 2016-07-26 at 22:37:28.052",FALSE,TRUE,"2016-07-26 23:22:06.760355+00","2016-07-26 22:39:13.150208+00"
1388,73,687,"Appointment reminder",FALSE,TRUE,"2016-08-17 18:52:10.717631+00","2016-08-05 19:24:16.228867+00"
1120,10,587,"New Conversation on 07/28",TRUE,TRUE,"2016-08-22 14:13:05.141369+00","2016-07-28 18:58:04.544893+00"
1266,59,434,"Attempted Contact",TRUE,TRUE,"2016-08-02 21:16:38.411115+00","2016-08-02 14:30:04.805934+00"
1331,16,665,"New Conversation on 08/04",FALSE,TRUE,"2016-08-18 16:05:32.148714+00","2016-08-04 16:36:41.668038+00"
1288,22,595,"New Convo 2016-08-02 at 20:58:47.164",FALSE,TRUE,"2016-08-02 21:17:10.555456+00","2016-08-02 21:00:41.282673+00"
1204,71,616,"Testing",FALSE,TRUE,"2016-08-01 19:22:49.114053+00","2016-08-01 14:29:42.828296+00"
1201,63,311,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 21:55:24.203133+00","2016-08-01 14:02:55.944767+00"
1063,63,440,"Missed Drug Test",FALSE,TRUE,"2016-07-27 15:55:28.165549+00","2016-07-27 15:55:28.165549+00"
1067,63,316,"Missed Drug Test",FALSE,TRUE,"2016-07-29 18:01:17.025828+00","2016-07-27 16:20:52.507923+00"
1064,63,440,"Missed Drug Test",FALSE,TRUE,"2016-07-29 18:01:49.62002+00","2016-07-27 15:55:52.876751+00"
1092,70,577,"New Conversation on 07/27",FALSE,TRUE,"2016-07-28 17:08:04.927247+00","2016-07-27 22:04:44.155084+00"
1095,70,580,"New Conversation on 07/27",FALSE,TRUE,"2016-07-28 17:08:19.237836+00","2016-07-27 22:09:15.88274+00"
1065,44,567,"New Conversation on 07/27",FALSE,TRUE,"2016-07-27 16:01:20.751286+00","2016-07-27 16:00:57.148886+00"
1070,59,569,"New Conversation on 07/27",TRUE,TRUE,"2016-07-27 16:36:30.879721+00","2016-07-27 16:36:30.879721+00"
1071,22,570,"New Conversation on 07/27",FALSE,TRUE,"2016-07-27 16:43:59.241661+00","2016-07-27 16:42:55.410923+00"
1413,28,699,"New Conversation on 08/08",FALSE,TRUE,"2016-08-08 19:25:20.124333+00","2016-08-08 19:25:16.353159+00"
1094,70,579,"New Conversation on 07/27",FALSE,TRUE,"2016-07-28 17:08:33.405118+00","2016-07-27 22:08:05.564126+00"
1066,63,341,"Missed Drug Test",FALSE,TRUE,"2016-07-29 18:01:58.432373+00","2016-07-27 16:03:39.479214+00"
1163,48,597,"New Conversation on 07/28",TRUE,TRUE,"2016-07-29 18:34:34.230383+00","2016-07-28 22:21:31.560857+00"
1308,52,659,"New Conversation on 08/03",TRUE,TRUE,"2016-08-24 17:57:05.152589+00","2016-08-03 19:09:42.536073+00"
1359,52,678,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 14:57:16.906773+00","2016-08-05 14:57:16.906773+00"
1121,70,588,"New Conversation on 07/28",FALSE,TRUE,"2016-07-28 19:17:10.090496+00","2016-07-28 19:17:10.090496+00"
1096,70,581,"New Conversation on 07/27",FALSE,TRUE,"2016-07-28 19:29:02.344954+00","2016-07-27 22:10:33.545569+00"
1263,59,383,"Attempted Contact",TRUE,TRUE,"2016-08-02 14:19:21.73681+00","2016-08-02 14:19:21.73681+00"
1264,74,644,"New Conversation on 08/02",FALSE,TRUE,"2016-08-02 14:26:32.881592+00","2016-08-02 14:26:32.881592+00"
1265,74,644,"New Conversation on 08/02",TRUE,TRUE,"2016-08-02 14:26:43.350731+00","2016-08-02 14:26:43.350731+00"
1200,64,614,"New Conversation on 07/29",TRUE,TRUE,"2016-07-30 14:48:12.104336+00","2016-07-29 21:32:25.787076+00"
1224,74,619,"New Convo 2016-08-01 at 16:37:09.917",TRUE,FALSE,"2016-08-02 14:29:40.813598+00","2016-08-01 16:39:02.499054+00"
1076,59,434,"Attempted Contact",FALSE,TRUE,"2016-07-27 17:17:47.506308+00","2016-07-27 17:17:47.506308+00"
1164,72,598,"call me back",TRUE,TRUE,"2016-07-28 22:55:42.530274+00","2016-07-28 22:52:16.322352+00"
1373,70,680,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 16:13:18.304864+00","2016-08-05 16:13:18.304864+00"
1202,67,615,"New Conversation on 08/01",TRUE,TRUE,"2016-08-01 14:16:00.787225+00","2016-08-01 14:16:00.787225+00"
1203,71,616,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 14:26:08.332759+00","2016-08-01 14:26:08.332759+00"
1229,22,576,"New Convo 2016-08-01 at 16:53:22.443",FALSE,TRUE,"2016-08-02 14:34:13.92041+00","2016-08-01 16:55:15.040042+00"
1004,49,552,"No Group 7/25/2016",TRUE,TRUE,"2016-08-23 15:11:18.84248+00","2016-07-22 20:02:13.762617+00"
1238,22,595,"New Convo 2016-08-01 at 17:50:26.912",FALSE,TRUE,"2016-08-02 14:35:02.188614+00","2016-08-01 17:52:19.559823+00"
1267,56,645,"New Conversation on 08/02",TRUE,TRUE,"2016-08-02 15:08:12.806842+00","2016-08-02 15:08:12.806842+00"
1285,22,566,"New Convo 2016-08-02 at 17:34:46.422",FALSE,TRUE,"2016-08-02 21:19:18.430708+00","2016-08-02 17:36:40.357524+00"
1292,22,595,"New Convo 2016-08-02 at 21:16:23.698",FALSE,TRUE,"2016-08-02 21:19:29.750906+00","2016-08-02 21:18:17.832418+00"
1328,22,664,"New Conversation on 08/04",FALSE,TRUE,"2016-08-04 16:24:28.707161+00","2016-08-04 16:24:28.707161+00"
1228,22,576,"New Convo 2016-08-01 at 16:46:31.369",FALSE,TRUE,"2016-08-01 16:51:23.154307+00","2016-08-01 16:48:23.959596+00"
1291,22,479,"New Convo 2016-08-02 at 21:15:52.091",FALSE,TRUE,"2016-08-02 21:19:57.359654+00","2016-08-02 21:17:46.22428+00"
1355,22,677,"New Conversation on 08/05",FALSE,TRUE,"2016-08-05 14:21:47.606829+00","2016-08-05 14:16:33.125573+00"
1196,21,613,"New Conversation on 07/29",FALSE,TRUE,"2016-08-03 14:52:28.0952+00","2016-07-29 19:22:22.24581+00"
1268,64,647,"New Conversation on 08/02",TRUE,TRUE,"2016-08-03 14:57:23.482786+00","2016-08-02 15:20:08.418735+00"
1281,28,52,"New Convo 2016-08-02 at 17:08:14.597",FALSE,TRUE,"2016-08-02 17:10:28.68097+00","2016-08-02 17:10:08.508916+00"
1261,63,440,"Missed Drug Test",FALSE,TRUE,"2016-08-02 17:14:21.875378+00","2016-08-02 14:11:10.329269+00"
1348,22,479,"New Conversation on 08/04",FALSE,TRUE,"2016-08-05 14:21:55.226449+00","2016-08-04 20:16:40.558925+00"
